Company,Ticker,Year,BESG ESG Score,BESG Environmental Pillar Score,BESG Social Pillar Score,BESG Governance Pillar Score,ESG Disclosure Score,Environmental Disclosure Score,Social Disclosure Score,Governance Disclosure Score,Nitrogen Oxide Emissions,Risks of Climate Change Discussed,GHG Scope 1,GHG Scope 2 Location-Based,Policy Against Child Labor,Pct Women in Workforce,Fatalities - Employees,Fatalities - Total,Total Recordable Incident Rate - Employees,Number of Employees - CSR,Years Auditor Employed,Size of Audit Committee,Number of Independent Directors on Audit Committee,Audit Committee Meetings,Audit Committee Meeting Attendance Percentage,Board Size,Number of Executives / Company Managers,Number of Non Executive Directors on Board,Number of Board Meetings for the Year,Board Meeting Attendance Pct,Size of Compensation Committee,Num of Independent Directors on Compensation Cmte,Number of Compensation Committee Meetings,Compensation Committee Meeting Attendance %,Number of Female Executives,Number of Women on Board,Age of the Youngest Director,Age of the Oldest Director,Number of Independent Directors,Size of Nomination Committee,Num of Independent Directors on Nomination Cmte,Number of Nomination Committee Meetings,Nomination Committee Meeting Attendance Percentage,Board Duration (Years),Total Energy Consumption,Total Water Withdrawal,Human Rights Policy,Equal Opportunity Policy,Business Ethics Policy,Anti-Bribery Ethics Policy,Health and Safety Policy,Training Policy,Social Supply Chain Management,Emissions Reduction Initiatives,Climate Change Policy,Climate Change Opportunities Discussed,Energy Efficiency Policy,Waste Reduction Policy,Environmental Supply Chain Management,Water Policy,Biodiversity Policy,Fair Remuneration Policy,Verification Type,Employee CSR Training,Market Cap Category,Country
Navigator Holdings Ltd,NVGS,2023,4.54,4.3,5.1,4.59,41.54,32.56,29.93,62.04,29.7,True,429.6283333333333,38.0,True,39.0,0.0,0.0,1.49,382.0677083333333,5.0,4.0,4.0,7.215712383488682,94.09853801169591,7.0,4.0,6.0,10.678117048346056,93.34091862068965,3.0,3.0,5.160390516039052,93.96819696969696,0.0,3.0,42.0,73.0,6.0,3.0,3.0,4.5834522111269616,93.79323809523811,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,Unknown,Canada
NuVista Energy Ltd,NVA,2015,3.05,2.41,0.98,7.37,38.77,13.89,17.26,84.98,0.4,True,149.7,6.2,False,26.508317841079464,0.0,0.0,0.5663528455284552,80.0,13.0,4.0,4.0,4.0,100.0,9.0,6.0,8.0,7.0,100.0,3.0,3.0,3.0,100.0,0.0,0.0,50.0,73.0,8.0,3.0,3.0,2.0,100.0,1.0,341.7038493150685,339.1,False,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,Small Cap,Canada
NuVista Energy Ltd,NVA,2016,3.55,3.11,1.26,7.64,45.32,29.18,21.64,84.98,0.2,True,163.0,6.1,False,26.508317841079464,1.0,1.0,0.5663528455284552,70.0,14.0,4.0,4.0,4.0,100.0,9.0,6.0,8.0,11.0,100.0,3.0,3.0,3.0,100.0,0.0,1.0,51.0,63.0,8.0,3.0,3.0,2.0,100.0,1.0,341.7038493150685,344.8,False,True,True,True,True,False,False,True,True,False,True,False,False,True,True,False,True,False,Small Cap,Canada
NuVista Energy Ltd,NVA,2017,3.34,2.26,1.95,7.48,45.95,31.08,21.64,84.98,0.3,True,193.1,6.7,False,26.508317841079464,0.0,0.0,0.5663528455284552,78.0,15.0,4.0,4.0,4.0,100.0,9.0,7.0,8.0,7.0,100.0,3.0,3.0,6.0,100.0,0.0,1.0,52.0,64.0,8.0,3.0,3.0,2.0,100.0,1.0,341.7038493150685,982.7,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,True,False,Small Cap,Canada
NuVista Energy Ltd,NVA,2018,3.79,2.44,3.32,7.13,48.36,31.92,28.02,84.98,0.8,True,281.6,32.2,False,24.7,0.0,0.0,0.5663528455284552,85.0,16.0,4.0,4.0,4.0,100.0,9.0,6.0,8.0,11.0,100.0,3.0,3.0,3.0,100.0,0.0,1.0,53.0,65.0,8.0,3.0,3.0,2.0,100.0,1.0,341.7038493150685,804.2,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,False,Small Cap,Canada
NuVista Energy Ltd,NVA,2019,4.05,2.46,4.1,7.3,49.9,31.92,32.68,84.98,1.0,True,326.3,102.8,False,28.4,0.0,0.0,0.5663528455284552,88.0,17.0,4.0,4.0,4.0,100.0,9.0,7.0,8.0,5.0,100.0,4.0,4.0,3.0,100.0,0.0,1.0,54.0,66.0,8.0,4.0,4.0,2.0,100.0,1.0,341.7038493150685,733.5,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,False,Small Cap,Canada
NuVista Energy Ltd,NVA,2020,4.19,3.39,3.39,6.65,49.74,31.92,32.19,84.98,0.4,True,331.0,94.8,False,31.03,0.0,0.0,0.5663528455284552,87.0,18.0,4.0,4.0,4.0,100.0,9.0,7.0,8.0,8.0,100.0,4.0,4.0,3.0,100.0,0.0,1.0,55.0,67.0,8.0,4.0,4.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,False,Small Cap,Canada
NuVista Energy Ltd,NVA,2021,4.68,3.84,4.22,6.77,48.52,24.61,35.82,84.98,0.4,True,277.1,92.9,False,30.6,0.0,0.0,0.5663528455284552,88.0,19.0,4.0,4.0,4.0,100.0,10.0,7.0,9.0,12.0,100.0,4.0,4.0,3.0,100.0,0.0,2.0,56.0,68.0,9.0,4.0,4.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,False,Small Cap,Canada
NuVista Energy Ltd,NVA,2022,4.36,3.25,4.09,6.84,52.4,36.3,35.79,84.98,0.5,True,292.9,91.5,True,29.78,0.0,0.0,0.5663528455284552,94.0,20.0,4.0,4.0,4.0,100.0,9.0,8.0,8.0,8.0,100.0,4.0,4.0,3.0,100.0,0.0,2.0,57.0,69.0,8.0,4.0,4.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,False,Small Cap,Canada
ORLEN SA,PKN,2015,2.64,0.93,4.33,4.61,45.177,44.307,26.391,64.75,13.063,False,429.6283333333333,234.60007450980393,False,26.0,0.20775193798449612,1.0,0.268,382.0677083333333,21.621951219512194,4.0,2.0,14.0,94.09853801169591,9.0,5.0,9.0,10.0,93.34091862068965,4.0,1.0,3.0,93.96819696969696,0.0,1.0,50.06,72.24714285714286,3.0,4.0,1.0,3.0,93.79323809523811,3.0,341.7038493150685,423.77154455445543,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,Mid Cap,Poland
ORLEN SA,PKN,2016,3.22,1.72,4.92,4.52,48.828,51.435,30.23,64.75,12.169,False,429.6283333333333,234.60007450980393,False,26.0,0.0,0.0,0.274,382.0677083333333,21.621951219512194,5.0,3.0,11.0,94.09853801169591,7.0,6.0,7.0,13.0,93.34091862068965,4.0,2.0,6.0,93.96819696969696,0.0,2.0,50.06,72.24714285714286,3.0,4.0,2.0,6.0,93.79323809523811,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,Mid Cap,Poland
ORLEN SA,PKN,2017,3.4,1.9,4.89,4.9,54.129,55.15,31.258,75.888,10.649,False,429.6283333333333,234.60007450980393,False,26.0,0.0,0.0,0.272,382.0677083333333,1.0,5.0,3.0,14.0,94.09853801169591,7.0,6.0,7.0,14.0,99.0,4.0,2.0,8.0,93.96819696969696,1.0,3.0,50.06,72.24714285714286,3.0,4.0,2.0,8.0,93.79323809523811,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,Mid Cap,Poland
ORLEN SA,PKN,2018,3.08,2.0,4.19,4.03,56.342,55.482,37.576,75.888,10.664,False,429.6283333333333,234.60007450980393,False,27.0,0.0,6.0,0.234,382.0677083333333,2.0,5.0,4.0,17.0,94.09853801169591,9.0,7.0,9.0,21.0,99.0,5.0,3.0,15.0,93.96819696969696,1.0,5.0,50.06,72.24714285714286,5.0,5.0,3.0,15.0,93.79323809523811,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Mid Cap,Poland
ORLEN SA,PKN,2019,3.61,2.45,4.64,4.77,55.97,54.364,37.576,75.888,9.824,True,429.6283333333333,234.60007450980393,False,27.0,0.0,0.0,0.258,382.0677083333333,3.0,5.0,3.0,10.0,94.09853801169591,10.0,7.0,10.0,15.0,99.0,5.0,3.0,8.0,93.96819696969696,1.0,6.0,50.06,72.24714285714286,6.0,5.0,3.0,8.0,93.79323809523811,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Mid Cap,Poland
ORLEN SA,PKN,2020,3.34,2.48,3.54,4.76,50.639,49.26,39.238,63.365,12.609,True,429.6283333333333,234.60007450980393,False,26.69,0.0,0.0,0.33,382.0677083333333,4.0,4.0,3.0,9.0,94.09853801169591,9.0,8.0,9.0,13.0,99.0,5.0,3.0,8.0,93.96819696969696,1.0,3.0,50.06,72.24714285714286,6.0,5.0,3.0,8.0,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Mid Cap,Poland
ORLEN SA,PKN,2021,3.75,2.72,4.19,5.22,57.379,58.321,50.423,63.365,10.779,True,429.6283333333333,234.60007450980393,False,29.0,1.0,3.0,0.35,382.0677083333333,5.0,4.0,3.0,9.0,94.09853801169591,9.0,8.0,9.0,11.0,99.0,5.0,3.0,8.0,93.96819696969696,1.0,4.0,50.06,72.24714285714286,6.0,4.0,4.0,5.0,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Mid Cap,Poland
ORLEN SA,PKN,2022,4.24,3.04,5.4,5.34,58.264,57.596,53.809,63.365,12.021,True,429.6283333333333,234.60007450980393,False,28.0,4.0,5.0,0.34,382.0677083333333,6.0,4.0,3.0,15.0,94.09853801169591,9.0,10.0,9.0,15.0,97.0,5.0,3.0,11.0,93.96819696969696,1.0,4.0,50.06,72.24714285714286,6.0,5.0,3.0,11.0,93.79323809523811,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,Mid Cap,Poland
Origin Energy Ltd,ORG,2015,3.4,2.43,2.71,6.16,45.006,34.552,24.819,75.527,25.728,False,429.6283333333333,409.0,True,40.0,0.20775193798449612,1.0,0.5663528455284552,382.0677083333333,21.621951219512194,5.0,5.0,5.0,96.0,9.0,7.0,7.0,10.0,100.0,4.0,4.0,6.0,95.65,1.0,3.0,50.06,72.24714285714286,7.0,4.0,4.0,3.0,100.0,3.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,Mid Cap,Australia
Origin Energy Ltd,ORG,2016,3.73,2.49,3.75,6.17,51.906,43.371,48.73,63.576,23.832,True,429.6283333333333,234.60007450980393,True,34.95,0.0,0.0,0.5663528455284552,382.0677083333333,21.621951219512194,5.0,5.0,5.0,100.0,8.0,4.0,7.0,13.0,98.18,4.0,4.0,5.0,100.0,0.0,2.0,50.06,72.24714285714286,7.0,5.0,5.0,1.0,100.0,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,True,Mid Cap,Australia
Origin Energy Ltd,ORG,2017,3.97,2.81,4.05,6.16,54.612,43.944,54.897,64.961,24.985,True,429.6283333333333,234.60007450980393,True,35.0,0.0,0.0,0.5663528455284552,382.0677083333333,21.621951219512194,4.0,4.0,6.0,100.0,8.0,8.0,7.0,14.0,100.0,4.0,4.0,7.0,100.0,1.0,2.0,50.06,72.24714285714286,7.0,5.0,5.0,1.0,100.0,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,Mid Cap,Australia
Origin Energy Ltd,ORG,2018,4.33,3.42,4.53,5.82,55.819,43.944,58.525,64.961,26.764,True,429.6283333333333,234.60007450980393,True,38.0,0.0,0.0,0.42,382.0677083333333,21.621951219512194,5.0,5.0,4.0,100.0,8.0,10.0,7.0,10.0,99.03,4.0,4.0,6.0,100.0,2.0,2.0,50.06,72.24714285714286,7.0,5.0,5.0,1.0,100.0,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,Mid Cap,Australia
Origin Energy Ltd,ORG,2019,4.52,3.68,4.18,6.48,57.781,47.327,58.525,67.459,27.789,True,429.6283333333333,234.60007450980393,True,36.0,0.0,0.0,0.58,382.0677083333333,19.0,5.0,5.0,4.0,100.0,9.0,8.0,8.0,10.0,100.0,4.0,4.0,6.0,100.0,2.0,2.0,50.06,72.24714285714286,8.0,5.0,5.0,1.0,100.0,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,True,Mid Cap,Australia
Origin Energy Ltd,ORG,2020,4.51,4.18,3.56,6.16,57.942,47.81,58.525,67.459,24.351,True,429.6283333333333,234.60007450980393,True,35.0,0.0,0.0,0.36,382.0677083333333,1.0,5.0,5.0,4.0,100.0,9.0,8.0,8.0,13.0,100.0,4.0,4.0,5.0,100.0,3.0,2.0,50.06,72.24714285714286,8.0,5.0,5.0,3.0,100.0,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,Mid Cap,Australia
Origin Energy Ltd,ORG,2021,4.95,4.51,4.53,6.16,63.203,58.442,63.694,67.459,23.187,True,429.6283333333333,234.60007450980393,True,35.1,0.0,0.0,0.26,382.0677083333333,2.0,4.0,4.0,5.0,100.0,10.0,7.0,9.0,19.0,100.0,5.0,5.0,4.0,100.0,3.0,3.0,50.06,72.24714285714286,9.0,5.0,5.0,3.0,100.0,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,Mid Cap,Australia
Origin Energy Ltd,ORG,2022,4.79,4.18,4.35,6.37,63.736,53.76,63.694,73.721,19.916,True,429.6283333333333,234.60007450980393,True,37.0,0.0,0.0,0.48,382.0677083333333,3.0,6.0,6.0,4.0,100.0,10.0,9.0,9.0,13.0,99.2,6.0,6.0,5.0,100.0,3.0,4.0,50.06,72.24714285714286,9.0,6.0,6.0,3.0,100.0,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,Mid Cap,Australia
Origin Energy Ltd,ORG,2023,4.69,3.98,4.45,6.25,64.259,53.76,65.266,73.721,21.083,True,429.6283333333333,878.0,True,37.922,0.0,0.0,0.6,382.0677083333333,4.0,5.0,5.0,4.0,100.0,9.0,9.0,8.0,20.0,97.83,4.0,4.0,5.0,100.0,3.0,4.0,50.06,72.24714285714286,8.0,5.0,5.0,2.0,90.9,1.8452970297029703,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,Mid Cap,Australia
Ormat Technologies Inc,ORA,2015,2.06,0.54,2.12,5.62,32.381,0.332,13.603,83.022,22.403380067567568,False,429.6283333333333,234.60007450980393,False,26.508317841079464,0.20775193798449612,0.9289256198347108,0.5663528455284552,382.0677083333333,28.0,4.0,4.0,6.0,75.0,8.0,9.0,8.0,13.0,75.0,4.0,4.0,5.0,75.0,1.0,1.0,44.0,73.0,8.0,4.0,4.0,3.0,75.0,3.0,341.7038493150685,423.77154455445543,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Mid Cap,United States
Ormat Technologies Inc,ORA,2016,2.15,0.54,2.12,6.1,32.381,0.332,13.603,83.022,22.403380067567568,False,429.6283333333333,234.60007450980393,False,26.508317841079464,0.20775193798449612,0.9289256198347108,0.5663528455284552,382.0677083333333,29.0,4.0,4.0,4.0,100.0,8.0,9.0,8.0,7.0,100.0,4.0,4.0,3.0,100.0,1.0,1.0,45.0,74.0,8.0,4.0,4.0,3.0,100.0,3.0,341.7038493150685,423.77154455445543,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Mid Cap,United States
Ormat Technologies Inc,ORA,2017,2.28,0.73,2.12,6.2,32.663,1.178,13.603,83.022,22.403380067567568,False,429.6283333333333,234.60007450980393,False,26.508317841079464,0.20775193798449612,0.9289256198347108,0.5663528455284552,382.0677083333333,30.0,4.0,4.0,4.0,100.0,9.0,5.0,9.0,14.0,98.5,4.0,4.0,3.0,100.0,0.0,1.0,51.0,75.0,9.0,4.0,4.0,5.0,100.0,3.0,341.7038493150685,423.77154455445543,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Mid Cap,United States
Ormat Technologies Inc,ORA,2018,3.01,1.27,3.33,6.57,43.527,18.363,28.476,83.594,22.403380067567568,True,27.68,8.316,True,16.12,0.0,0.0,0.5663528455284552,382.0677083333333,1.0,4.0,4.0,13.0,75.0,9.0,6.0,9.0,15.0,75.0,4.0,4.0,8.0,75.0,0.0,2.0,50.0,74.0,9.0,4.0,4.0,3.0,75.0,3.0,76.331,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,Mid Cap,United States
Ormat Technologies Inc,ORA,2019,3.32,1.27,3.81,7.52,51.846,28.269,43.561,83.594,22.403380067567568,True,202.455,33.674,True,17.0,0.0,0.0,2.13,382.0677083333333,2.0,4.0,4.0,7.0,75.0,9.0,6.0,9.0,10.0,75.0,4.0,4.0,6.0,75.0,0.0,2.0,51.0,75.0,9.0,4.0,4.0,5.0,75.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,Mid Cap,United States
Ormat Technologies Inc,ORA,2020,3.24,1.27,3.57,7.46,49.512,24.645,40.175,83.594,22.403380067567568,True,95.741,12.849,True,17.0,0.0,0.0,0.5663528455284552,382.0677083333333,3.0,5.0,5.0,13.0,75.0,10.0,6.0,9.0,13.0,75.0,4.0,4.0,6.0,75.0,0.0,2.0,50.0,76.0,9.0,4.0,4.0,3.0,75.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,Mid Cap,United States
Ormat Technologies Inc,ORA,2021,3.05,1.08,3.77,6.79,47.561,22.924,36.034,83.594,22.403380067567568,True,111.219,11.919,True,18.0,0.0,0.0,0.5663528455284552,382.0677083333333,4.0,4.0,4.0,6.0,75.0,9.0,6.0,8.0,13.0,75.0,3.0,3.0,3.0,75.0,0.0,1.0,51.0,77.0,8.0,3.0,3.0,2.0,75.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,Mid Cap,United States
Ormat Technologies Inc,ORA,2022,3.41,1.25,4.32,7.36,51.735,37.27,34.22,83.594,22.403380067567568,True,183.384,24.743,True,19.0,0.0,0.9289256198347108,0.81,382.0677083333333,5.0,4.0,4.0,6.0,75.0,9.0,6.0,8.0,12.0,75.0,3.0,3.0,7.0,75.0,1.0,3.0,52.0,76.0,8.0,3.0,3.0,3.0,75.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,Mid Cap,United States
Ovintiv Inc,OVV,2015,3.58,3.06,1.64,7.19,40.7,13.803,20.647,87.477,10.266,False,429.6283333333333,234.60007450980393,False,37.0,0.0,0.0,0.5663528455284552,382.0677083333333,58.0,5.0,5.0,5.0,100.0,11.0,7.0,10.0,7.0,97.33,5.0,5.0,5.0,100.0,3.0,3.0,54.0,69.0,10.0,5.0,5.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,Mid Cap,United States
Ovintiv Inc,OVV,2016,3.83,3.03,2.49,7.08,38.135,16.642,20.647,76.972,21.265,False,429.6283333333333,212.956,False,35.0,0.0,0.0,0.5663528455284552,382.0677083333333,59.0,5.0,5.0,5.0,94.09853801169591,11.0,7.0,10.0,7.0,93.34091862068965,5.0,5.0,4.0,100.0,3.0,3.0,55.0,70.0,10.0,5.0,5.0,3.0,93.79323809523811,1.0,341.7038493150685,423.77154455445543,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,Mid Cap,United States
Ovintiv Inc,OVV,2017,3.96,3.21,2.49,7.26,40.811,16.642,20.647,84.979,24.8,False,429.6283333333333,242.582,False,35.0,0.0,0.0,0.5663528455284552,382.0677083333333,60.0,4.0,4.0,5.0,100.0,10.0,7.0,9.0,7.0,95.71,5.0,5.0,5.0,96.0,3.0,2.0,56.0,71.0,9.0,5.0,5.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,Mid Cap,United States
Ovintiv Inc,OVV,2018,4.54,3.79,3.61,7.04,49.321,23.407,39.45,84.979,20.7,False,429.6283333333333,391.092,False,35.0,0.0,0.0,0.26,382.0677083333333,61.0,4.0,4.0,5.0,100.0,10.0,7.0,9.0,9.0,97.77,5.0,5.0,6.0,96.66,3.0,2.0,57.0,72.0,9.0,5.0,5.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,Mid Cap,United States
Ovintiv Inc,OVV,2019,4.87,4.28,3.75,7.27,51.866,23.739,40.478,91.24,23.268,True,429.6283333333333,424.944,True,30.0,0.0,0.0,0.34,382.0677083333333,62.0,5.0,5.0,5.0,100.0,12.0,9.0,11.0,7.0,100.0,6.0,6.0,7.0,92.68,2.0,2.0,58.0,73.0,11.0,5.0,5.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,Mid Cap,United States
Ovintiv Inc,OVV,2020,4.9,4.45,3.78,7.02,57.439,38.115,42.836,91.24,18.249,True,429.6283333333333,453.332,True,30.0,0.0,0.0,0.27,382.0677083333333,63.0,5.0,5.0,8.0,97.05,12.0,7.0,11.0,12.0,96.96,6.0,6.0,7.0,100.0,3.0,3.0,46.0,74.0,11.0,3.0,3.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,Mid Cap,United States
Ovintiv Inc,OVV,2021,4.78,4.25,3.11,7.82,59.873,45.424,42.836,91.24,16.621,True,429.6283333333333,376.064,True,31.1,0.0,0.0,0.23,382.0677083333333,64.0,5.0,5.0,5.0,100.0,12.0,6.0,11.0,8.0,98.78,4.0,4.0,5.0,100.0,3.0,3.0,46.0,73.0,11.0,3.0,3.0,6.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,Mid Cap,United States
Ovintiv Inc,OVV,2022,4.78,4.4,2.92,7.77,61.0,48.807,42.836,91.24,17.393,True,429.6283333333333,346.434,True,30.9,0.0,2.0,0.05,382.0677083333333,65.0,4.0,4.0,5.0,100.0,13.0,6.0,12.0,5.0,98.38,4.0,4.0,5.0,100.0,3.0,3.0,47.0,74.0,12.0,4.0,4.0,6.0,95.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,Mid Cap,United States
Ovintiv Inc,OVV,2023,4.93,4.5,3.08,8.01,61.835,48.807,42.836,93.739,22.452,True,429.6283333333333,351.883,True,30.7,0.0,0.0,0.27,382.0677083333333,66.0,5.0,5.0,5.0,100.0,12.0,6.0,11.0,5.0,99.0,3.0,3.0,5.0,100.0,3.0,3.0,48.0,75.0,11.0,3.0,3.0,4.0,93.75,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,Mid Cap,United States
PBF Energy Inc,PBF,2015,1.53,0.0,0.82,6.95,30.641,0.332,8.374,83.022,22.403380067567568,True,429.6283333333333,234.60007450980393,True,26.508317841079464,0.20775193798449612,0.9289256198347108,0.5663528455284552,382.0677083333333,5.0,3.0,3.0,4.0,100.0,9.0,9.0,7.0,9.0,75.0,3.0,3.0,5.0,100.0,1.0,1.0,59.0,75.0,7.0,3.0,3.0,4.0,100.0,1.0,341.7038493150685,423.77154455445543,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,United States
PBF Energy Inc,PBF,2016,1.54,0.0,0.82,7.01,32.371,0.332,12.183,84.407,22.403380067567568,True,429.6283333333333,234.60007450980393,True,26.508317841079464,0.20775193798449612,0.9289256198347108,0.5663528455284552,382.0677083333333,6.0,3.0,3.0,5.0,100.0,9.0,8.0,8.0,7.0,75.0,3.0,3.0,5.0,100.0,1.0,1.0,60.0,76.0,8.0,3.0,3.0,4.0,100.0,1.0,341.7038493150685,423.77154455445543,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,United States
PBF Energy Inc,PBF,2017,1.65,0.0,1.15,7.05,34.785,0.332,19.438,84.407,22.403380067567568,True,429.6283333333333,234.60007450980393,True,26.508317841079464,0.20775193798449612,0.9289256198347108,0.49,382.0677083333333,7.0,3.0,3.0,4.0,100.0,9.0,7.0,8.0,7.0,75.0,3.0,3.0,4.0,100.0,1.0,1.0,53.0,76.0,8.0,3.0,3.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,United States
PBF Energy Inc,PBF,2018,1.63,0.03,0.88,7.27,35.862,1.571,20.859,84.979,22.403380067567568,True,429.6283333333333,234.60007450980393,True,26.508317841079464,0.20775193798449612,0.9289256198347108,0.44,382.0677083333333,8.0,3.0,3.0,5.0,100.0,9.0,7.0,8.0,6.0,75.0,3.0,3.0,3.0,100.0,1.0,1.0,54.0,77.0,8.0,3.0,3.0,3.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,United States
PBF Energy Inc,PBF,2019,2.52,1.18,1.37,7.28,45.529,25.159,26.3,84.979,4.503,True,429.6283333333333,740.0,True,26.508317841079464,0.0,0.0,0.64,382.0677083333333,9.0,3.0,3.0,5.0,100.0,10.0,7.0,8.0,7.0,75.0,4.0,4.0,5.0,100.0,1.0,2.0,55.0,78.0,8.0,3.0,3.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,United States
PBF Energy Inc,PBF,2020,2.56,1.19,1.33,7.58,51.132,39.535,28.749,84.979,4.503,True,429.6283333333333,720.0,True,26.508317841079464,0.0,0.0,0.55,382.0677083333333,10.0,3.0,3.0,5.0,100.0,9.0,7.0,8.0,16.0,75.0,4.0,4.0,4.0,100.0,1.0,2.0,56.0,79.0,8.0,3.0,3.0,4.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,United States
PBF Energy Inc,PBF,2021,3.53,2.23,2.55,7.55,52.178,39.535,31.892,84.979,4.703,True,429.6283333333333,700.0,True,14.5,0.0,0.0,0.32,382.0677083333333,11.0,3.0,3.0,4.0,100.0,9.0,6.0,8.0,8.0,75.0,4.0,4.0,4.0,100.0,1.0,2.0,57.0,80.0,8.0,3.0,3.0,5.0,100.0,1.0,341.7038493150685,423.77154455445543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,Mid Cap,United States
